IP_Address,DateTime,Date,Time,Lat_Lng,gcl_wbr,bot_yn,Gbot_yn,UsrAgntSHORT
2370,1268,2,1087,127,4,0,0,45
2645,1268,2,1089,127,4,0,0,45
2282,1269,2,1096,127,13,0,0,31
2282,1269,2,1097,127,13,0,0,31
2282,1269,2,1098,127,13,0,0,31
2282,1270,2,1099,127,13,0,0,31
2282,1270,2,1100,127,13,0,0,31
2453,1271,2,1125,127,4,0,0,45
2839,1276,2,1216,127,4,0,0,31
304,1277,2,1243,127,4,0,0,12
836,1277,2,1250,127,13,0,0,31
3181,1278,2,1264,127,13,0,0,31
3061,1279,2,1274,127,4,0,0,45
3061,1279,2,1275,127,4,0,0,45
2521,1280,2,1300,127,4,0,0,12
2255,1281,2,1311,127,4,0,0,12
345,1281,2,1312,127,4,0,0,12
2579,1283,2,1319,127,4,0,0,45
2425,1289,2,1400,127,4,0,0,12
58,1290,2,1423,127,13,0,0,21
3955,1291,2,1459,127,4,0,0,31
3955,1292,2,1463,127,13,0,0,31
3955,1292,2,1464,127,13,0,0,31
3955,1292,2,1465,127,13,0,0,31
3955,1292,2,1466,127,13,0,0,31
3955,1292,2,1467,127,13,0,0,31
3955,1292,2,1468,127,13,0,0,31
3955,1292,2,1470,127,13,0,0,31
3955,1293,2,1475,127,13,0,0,31
3955,1293,2,1476,127,13,0,0,31
3955,1293,2,1477,127,13,0,0,31
814,1294,2,1487,127,13,0,0,31
1872,1295,2,1492,127,13,0,0,31
1563,1298,2,1518,127,13,0,0,12
1150,1299,2,1522,127,13,0,0,31
1563,1300,2,1537,127,13,0,0,12
1150,1300,2,1544,127,13,0,0,31
1150,1300,2,1545,127,13,0,0,31
972,1301,2,1550,127,13,0,0,31
1169,1302,2,1565,127,13,0,0,31
2481,1303,2,1574,127,4,0,0,12
2692,1305,2,1587,127,4,0,0,45
2668,1307,2,1611,127,4,0,0,45
2668,1308,2,1614,127,4,0,0,45
3786,1312,2,1661,127,13,0,0,14
3786,1313,2,1666,127,13,0,0,14
3160,1315,2,1709,127,4,0,0,45
1529,1316,2,1713,127,4,0,0,12
2897,1319,2,1766,127,4,0,0,45
2897,1319,2,1770,127,4,0,0,45
3074,1320,2,1772,127,4,0,0,12
805,1322,2,1800,127,13,0,0,31
2725,1323,2,1807,127,4,0,0,12
2725,1323,2,1808,127,4,0,0,12
814,1326,2,1829,127,13,0,0,31
805,1326,2,1831,127,13,0,0,31
3910,1326,2,1840,127,13,0,0,31
3910,1326,2,1841,127,13,0,0,31
3795,1329,2,1857,127,4,0,0,12
3795,1329,2,1858,127,4,0,0,12
976,1331,2,1894,127,13,0,0,16
976,1332,2,1930,127,13,0,0,16
3968,1333,2,1958,127,13,0,0,14
3965,1334,2,1975,127,13,0,0,18
976,1334,2,1984,127,13,0,0,16
2451,1338,2,2050,127,4,0,0,45
2451,1338,2,2051,127,4,0,0,45
2257,1341,2,2102,127,13,0,0,31
3233,1344,2,2148,127,13,0,0,31
179,1346,2,2161,127,13,0,0,31
2760,1346,2,2164,127,4,0,0,45
2700,1347,2,2181,127,4,0,0,45
2589,1347,2,2182,127,4,0,0,45
2589,1347,2,2182,127,4,0,0,45
2801,1350,2,2235,127,4,0,0,45
3721,1356,2,2315,127,13,0,0,31
1870,1356,2,2318,127,13,0,0,31
1870,1357,2,2321,127,13,0,0,31
3721,1357,2,2323,127,13,0,0,31
3721,1357,2,2324,127,13,0,0,31
3721,1357,2,2325,127,13,0,0,31
1272,1358,2,2332,127,4,0,0,12
1870,1359,2,2363,127,13,0,0,31
3079,1359,2,2365,127,4,0,0,45
3043,1362,2,2395,127,4,0,0,12
1870,1363,2,2406,127,13,0,0,31
1698,1363,2,2409,127,4,0,0,45
2092,1364,2,2419,127,4,0,0,45
2597,1364,2,2421,127,4,0,0,45
2597,1364,2,2422,127,4,0,0,45
2352,1366,2,2446,127,4,0,0,12
1100,639,1,171,126,4,0,0,31
1100,640,1,183,126,4,0,0,31
3653,1980,4,6025,125,13,0,0,31
3653,1982,4,6052,125,13,0,0,31
3653,1982,4,6053,125,13,0,0,31
3653,1982,4,6054,125,13,0,0,31
3653,1982,4,6055,125,13,0,0,31
3653,1982,4,6056,125,13,0,0,31
3653,1983,4,6062,125,13,0,0,31
3653,1983,4,6063,125,13,0,0,31
3653,1983,4,6064,125,13,0,0,31
1901,3231,6,6641,125,13,0,0,31
1901,3234,6,6708,125,13,0,0,31
1901,3238,6,6743,125,13,0,0,31
1900,3143,6,5638,125,13,0,0,31
1899,4,0,67,125,13,0,0,31
1899,4,0,68,125,13,0,0,31
1899,4,0,69,125,13,0,0,31
1899,4,0,71,125,13,0,0,31
1899,5,0,72,125,13,0,0,31
1899,6,0,78,125,13,0,0,31
475,31,0,347,125,13,0,0,31
3651,392,0,4423,125,13,0,0,31
3652,456,0,5239,125,13,0,0,31
3652,456,0,5240,125,13,0,0,31
3652,456,0,5241,125,13,0,0,31
3652,456,0,5242,125,13,0,0,31
1898,1417,2,6307,125,13,0,0,12
1898,1419,2,6318,125,13,0,0,12
1898,1420,2,6320,125,13,0,0,12
1446,2508,5,5706,124,4,0,0,12
391,3412,7,1987,124,13,0,0,12
1474,1272,2,1142,124,10,0,0,14
3697,2011,4,6444,123,13,0,0,14
1851,2722,6,657,123,13,0,0,31
1851,2726,6,710,123,13,0,0,31
3683,2751,6,883,123,13,0,0,31
3683,2751,6,884,123,13,0,0,31
3646,2916,6,2705,123,10,0,0,47
1850,3801,7,6518,123,13,0,0,31
3960,3531,7,3273,123,13,0,0,16
1974,3543,7,3429,123,13,0,0,16
1974,3545,7,3448,123,13,0,0,16
1974,3546,7,3459,123,13,0,0,16
1974,3547,7,3465,123,13,0,0,16
1975,3547,7,3466,123,13,0,0,31
3960,3559,7,3634,123,13,0,0,16
3960,3601,7,4012,123,13,0,0,16
3728,3604,7,4057,123,13,0,0,14
3960,3606,7,4081,123,13,0,0,16
3728,3612,7,4158,123,13,0,0,14
3960,3613,7,4165,123,13,0,0,16
3960,3613,7,4166,123,13,0,0,16
3960,3614,7,4181,123,13,0,0,16
3683,4145,8,3728,123,13,0,0,31
1846,4356,8,6398,123,13,0,0,31
641,3971,8,1392,123,13,0,0,14
3645,3999,8,1685,123,10,0,0,14
3689,4219,8,4709,123,10,0,0,14
1852,529,0,6350,123,13,0,0,12
1849,546,0,6530,123,13,0,0,31
3595,616,0,7221,123,13,0,0,12
3689,1079,1,5998,123,13,0,0,14
3961,1155,1,7056,123,13,0,0,31
3959,662,1,417,123,10,0,0,14
3959,679,1,641,123,10,0,0,29
3962,696,1,808,123,4,0,0,31
1847,961,1,4560,123,13,0,0,14
3755,1208,2,274,123,13,0,0,31
3755,1380,2,3900,123,13,0,0,31
3950,1342,2,2115,123,4,0,0,12
3950,1342,2,2117,123,4,0,0,12
3990,4136,8,3671,122,4,0,0,14
3990,4136,8,3674,122,13,0,0,14
3990,4137,8,3679,122,13,0,0,14
3990,4173,8,4015,122,4,0,0,14
3990,4176,8,4066,122,13,0,0,14
637,4280,8,5559,122,13,0,0,16
1956,1644,4,996,121,10,0,0,47
1721,1665,4,1289,121,4,0,0,12
1748,1943,4,5275,121,4,0,0,31
1735,2544,5,6159,121,13,0,0,31
1734,2358,5,4070,121,4,0,0,12
1745,3258,6,7057,121,4,0,0,31
1727,2727,6,715,121,4,0,0,45
1727,2727,6,715,121,4,0,0,45
1724,2810,6,1514,121,10,0,0,47
1724,2810,6,1517,121,10,0,0,47
1724,2812,6,1539,121,10,0,0,47
1720,2839,6,1856,121,13,0,0,31
1728,3146,6,5667,121,13,0,0,31
1728,3146,6,5670,121,13,0,0,31
3794,3585,7,3885,121,4,0,0,29
1726,3382,7,1369,121,4,0,0,31
1730,3452,7,2388,121,13,0,0,31
1746,4108,8,3302,121,4,0,0,12
1744,4216,8,4673,121,4,0,0,45
1958,25,0,316,121,4,0,0,12
1732,597,0,7072,121,4,0,0,12
1731,205,0,2277,121,4,0,0,12
1743,424,0,4858,121,4,0,0,45
1733,1050,1,5637,121,4,0,0,12
1733,1051,1,5644,121,4,0,0,12
1722,1052,1,5658,121,13,0,0,31
1957,1382,2,3945,121,13,0,0,31
1729,1467,2,6981,121,4,0,0,12
1747,1340,2,2072,121,4,0,0,45
1747,1340,2,2073,121,4,0,0,45
1725,1350,2,2233,121,4,0,0,12
3382,1585,4,115,120,13,0,0,14
3382,1586,4,122,120,13,0,0,14
3724,2234,5,2319,120,13,0,0,12
3724,2236,5,2348,120,13,0,0,12
3724,2239,5,2379,120,13,0,0,12
3283,3171,6,5987,120,13,0,0,31
3940,4317,8,5956,120,4,0,0,12
3396,179,0,1955,120,13,0,0,4
3396,180,0,1985,120,13,0,0,4
3396,180,0,1986,120,13,0,0,4
3396,180,0,1987,120,13,0,0,4
3714,388,0,4332,120,13,0,0,31
3714,388,0,4334,120,13,0,0,31
99,870,1,3430,120,10,0,0,47
99,871,1,3435,120,10,0,0,47
99,872,1,3438,120,10,0,0,47
1688,1397,2,5976,120,13,0,0,14
1688,1400,2,6004,120,13,0,0,14
1688,1402,2,6012,120,13,0,0,14
1688,1403,2,6015,120,13,0,0,14
295,1991,4,6182,119,13,0,0,31
3282,1675,4,1413,119,13,0,0,31
3726,2144,5,762,119,13,0,0,16
3381,2208,5,1877,119,13,0,0,31
3698,2210,5,1915,119,13,0,0,31
295,2217,5,2067,119,13,0,0,31
3719,2395,5,4502,119,13,0,0,14
3722,3160,6,5857,119,13,0,0,31
3696,2745,6,844,119,13,0,0,31
3696,2750,6,879,119,13,0,0,31
3698,2963,6,3304,119,13,0,0,16
254,2972,6,3392,119,13,0,0,31
254,2972,6,3393,119,13,0,0,31
254,2972,6,3394,119,13,0,0,31
1925,3291,7,240,119,13,0,0,31
1925,3291,7,242,119,4,0,0,31
3975,3714,7,5615,119,8,0,0,31
3720,3865,8,8,119,13,0,0,12
3720,3866,8,11,119,13,0,0,12
3720,3866,8,12,119,13,0,0,12
3720,3866,8,13,119,13,0,0,12
3720,3866,8,14,119,13,0,0,12
3720,3866,8,15,119,13,0,0,12
3720,3866,8,17,119,13,0,0,12
3720,3866,8,18,119,13,0,0,12
3720,3866,8,19,119,13,0,0,12
3720,3866,8,20,119,13,0,0,12
3720,3866,8,21,119,13,0,0,12
3720,3866,8,22,119,13,0,0,12
3720,3866,8,23,119,13,0,0,12
3720,3866,8,24,119,13,0,0,12
3725,4155,8,3807,119,13,0,0,31
3284,4255,8,5221,119,13,0,0,12
3466,560,0,6651,119,13,0,0,16
3466,561,0,6657,119,13,0,0,16
3466,565,0,6681,119,13,0,0,16
3715,584,0,6899,119,13,0,0,31
3396,257,0,2814,119,13,0,0,4
3676,1069,1,5819,119,13,0,0,31
3676,1069,1,5820,119,13,0,0,31
3676,1069,1,5821,119,13,0,0,31
3676,1069,1,5822,119,13,0,0,31
465,726,1,1327,119,13,0,0,16
647,928,1,4123,119,13,0,0,14
647,929,1,4143,119,13,0,0,14
647,931,1,4169,119,13,0,0,14
640,1272,2,1143,119,13,0,0,31
114,1359,2,2362,119,13,0,0,31
3614,1529,3,4946,118,13,0,0,31
3842,1972,4,5971,118,13,0,0,12
3606,1800,4,3058,118,4,0,0,25
3606,1802,4,3072,118,4,0,0,25
3606,1802,4,3074,118,4,0,0,25
3483,2179,5,1363,118,13,0,0,12
136,2226,5,2213,118,4,0,0,31
1614,2496,5,5583,118,13,0,0,14
1614,2497,5,5593,118,13,0,0,14
1614,2499,5,5610,118,13,0,0,14
1614,2500,5,5625,118,13,0,0,14
1614,2501,5,5630,118,13,0,0,14
1614,2501,5,5633,118,13,0,0,14
432,2717,6,612,118,4,0,0,12
1608,2875,6,2247,118,13,0,0,12
1608,2875,6,2248,118,13,0,0,12
3939,2984,6,3544,118,13,0,0,14
143,3108,6,5138,118,13,0,0,31
143,3109,6,5139,118,13,0,0,31
143,3109,6,5141,118,13,0,0,31
143,3109,6,5143,118,13,0,0,31
143,3110,6,5150,118,13,0,0,31
143,3110,6,5151,118,13,0,0,31
143,3110,6,5153,118,13,0,0,31
463,3744,7,5924,118,13,0,0,14
463,3746,7,5944,118,13,0,0,14
3383,3798,7,6483,118,13,0,0,21
3383,3799,7,6488,118,13,0,0,21
463,3361,7,1094,118,13,0,0,14
463,3364,7,1121,118,13,0,0,14
1610,3386,7,1536,118,13,0,0,16
3946,3409,7,1956,118,4,0,0,45
1919,4147,8,3742,118,13,0,0,12
1919,4147,8,3743,118,13,0,0,12
1919,4147,8,3744,118,13,0,0,12
1615,4310,8,5870,118,13,0,0,12
464,4028,8,2264,118,13,0,0,14
464,4033,8,2328,118,13,0,0,14
3484,4237,8,4943,118,13,0,0,14
3484,4238,8,4969,118,13,0,0,14
3484,4238,8,4973,118,13,0,0,14
1600,4273,8,5447,118,4,0,0,31
1425,341,0,3829,118,13,0,0,21
1609,915,1,3940,118,13,0,0,31
93,4274,8,5451,117,4,0,0,31
93,4274,8,5453,117,4,0,0,31
93,4275,8,5464,117,4,0,0,31
3232,2864,6,2112,116,13,0,0,31
3589,1572,3,5631,115,13,0,0,31
592,1590,4,259,115,13,0,0,31
3710,1743,4,2377,115,4,0,0,45
773,2411,5,4689,115,13,0,0,31
785,2800,6,1409,115,13,0,0,31
3709,2871,6,2201,115,13,0,0,12
642,2974,6,3415,115,13,0,0,31
591,3026,6,4011,115,4,0,0,31
3981,3447,7,2340,115,13,0,0,31
787,3532,7,3284,115,13,0,0,31
787,3532,7,3286,115,13,0,0,31
643,3625,7,4311,115,13,0,0,31
642,3885,8,224,115,13,0,0,31
782,4025,8,2191,115,13,0,0,31
782,4025,8,2192,115,13,0,0,31
3981,4245,8,5088,115,13,0,0,31
3981,4252,8,5191,115,13,0,0,31
617,1457,2,6889,115,13,0,0,31
791,1362,2,2392,115,13,0,0,31
3800,2829,6,1714,114,4,0,0,12
3800,2829,6,1715,114,4,0,0,12
3800,2829,6,1715,114,4,0,0,12
3800,2830,6,1717,114,4,0,0,12
3800,2830,6,1717,114,4,0,0,12
3800,2830,6,1718,114,4,0,0,12
3800,2830,6,1718,114,4,0,0,12
3800,2830,6,1719,114,4,0,0,12
3800,2830,6,1719,114,4,0,0,12
3800,2830,6,1720,114,4,0,0,12
3800,2830,6,1721,114,4,0,0,12
3800,2830,6,1723,114,4,0,0,12
3800,2830,6,1723,114,4,0,0,12
3800,2830,6,1724,114,4,0,0,12
3800,2830,6,1725,114,4,0,0,12
3800,2830,6,1726,114,4,0,0,12
3800,2830,6,1726,114,4,0,0,12
3800,2830,6,1726,114,4,0,0,12
3800,2830,6,1727,114,4,0,0,12
3800,2830,6,1728,114,4,0,0,12
3800,2830,6,1728,114,4,0,0,12
3800,2830,6,1730,114,4,0,0,12
3800,2830,6,1731,114,4,0,0,12
3800,2830,6,1732,114,4,0,0,12
3800,2830,6,1734,114,4,0,0,12
3800,2831,6,1736,114,4,0,0,12
3800,2831,6,1736,114,4,0,0,12
3800,3739,7,5872,114,4,0,0,12
920,2031,4,6761,113,13,0,0,31
2016,1722,4,2105,113,4,0,0,45
2016,1722,4,2105,113,4,0,0,45
1757,1762,4,2586,113,13,0,0,31
4004,1812,4,3196,113,4,0,0,45
3661,1937,4,5187,113,4,0,0,31
3813,2339,5,3724,113,13,0,0,12
921,2552,5,6302,113,13,0,0,12
251,2588,5,6602,113,13,0,0,14
482,2203,5,1809,113,13,0,0,31
1427,2254,5,2614,113,13,0,0,16
1023,2299,5,3294,113,10,0,0,31
1022,3017,6,3923,113,4,0,0,31
1756,3848,7,7153,113,13,0,0,31
1756,3848,7,7154,113,13,0,0,31
1025,3385,7,1460,113,13,0,0,31
1756,3628,7,4338,113,13,0,0,31
1425,342,0,3839,113,13,0,0,21
1962,265,0,2877,113,13,0,0,16
1962,267,0,2903,113,13,0,0,16
1962,267,0,2904,113,13,0,0,16
4011,402,0,4544,113,4,0,0,31
4011,402,0,4546,113,4,0,0,31
4011,402,0,4547,113,4,0,0,31
4011,402,0,4548,113,4,0,0,31
4011,402,0,4549,113,4,0,0,31
4012,1127,1,6684,113,13,0,0,31
1021,1128,1,6711,113,13,0,0,31
1026,795,1,2500,113,4,0,0,45
962,1265,2,1052,113,13,0,0,31
766,1903,4,4397,112,13,0,0,31
766,1904,4,4422,112,13,0,0,31
766,1905,4,4436,112,13,1,0,14
644,2527,5,5958,112,13,0,0,31
644,2528,5,5962,112,13,0,0,31
644,2532,5,6032,112,13,0,0,31
3905,2334,5,3647,112,13,0,0,31
3938,2873,6,2228,112,13,0,0,12
3938,2873,6,2229,112,13,0,0,12
3938,2874,6,2230,112,13,0,0,12
3938,2874,6,2232,112,13,0,0,12
603,2880,6,2283,112,13,0,0,16
556,2882,6,2301,112,13,0,0,16
556,2884,6,2316,112,13,0,0,16
556,2887,6,2343,112,13,0,0,16
556,2889,6,2357,112,13,0,0,16
556,2890,6,2361,112,13,0,0,16
603,2897,6,2436,112,13,0,0,16
603,2902,6,2541,112,13,0,0,16
556,2903,6,2546,112,13,0,0,16
603,2905,6,2556,112,13,0,0,16
556,2906,6,2565,112,13,0,0,16
603,2906,6,2568,112,13,0,0,16
556,2907,6,2572,112,13,0,0,16
556,2907,6,2573,112,13,0,0,16
556,2907,6,2575,112,13,0,0,16
556,2907,6,2576,112,13,0,0,16
556,2907,6,2577,112,13,0,0,16
3474,3584,7,3881,112,13,0,0,31
556,3454,7,2430,112,13,0,0,16
556,3455,7,2434,112,13,0,0,16
594,1416,2,6303,112,13,0,0,31
1613,1564,3,5508,111,13,0,0,14
1613,1567,3,5561,111,13,0,0,14
1613,1569,3,5581,111,13,0,0,14
1599,1978,4,6008,111,13,0,0,31
1599,1985,4,6084,111,13,0,0,31
1603,2087,4,7258,111,13,0,0,31
1603,2087,4,7259,111,13,0,0,31
1603,2087,4,7261,111,13,0,0,31
1603,2087,4,7262,111,13,0,0,31
1603,2087,4,7263,111,13,0,0,31
1606,1668,4,1333,111,13,0,0,12
1593,1786,4,2891,111,13,0,0,31
1593,1786,4,2892,111,13,0,0,31
3485,1817,4,3242,111,4,0,0,45
3485,1817,4,3243,111,4,0,0,45
3485,1817,4,3244,111,4,0,0,45
3485,1817,4,3245,111,4,0,0,45
1598,2552,5,6295,111,13,0,0,31
1598,2552,5,6296,111,13,0,0,31
1598,2552,5,6297,111,13,0,0,31
1598,2552,5,6298,111,13,0,0,31
1598,2552,5,6299,111,13,0,0,31
1922,2606,5,6776,111,13,0,0,12
1922,2607,5,6789,111,13,0,0,12
1611,2627,5,6917,111,13,0,0,31
1611,2627,5,6918,111,13,0,0,31
1611,2627,5,6919,111,13,0,0,31
1611,2628,5,6921,111,13,0,0,31
1611,2629,5,6923,111,13,0,0,31
1922,2646,5,7060,111,13,0,0,12
1923,2259,5,2711,111,13,0,0,14
1428,2282,5,3117,111,4,0,0,12
3669,2439,5,4994,111,13,0,0,14
1024,2439,5,4995,111,13,0,0,14
1614,2501,5,5634,111,13,0,0,14
3971,2714,6,597,111,13,0,0,31
1602,2866,6,2138,111,13,0,0,16
478,2928,6,2851,111,13,0,0,31
3586,2993,6,3629,111,4,0,0,12
213,3740,7,5885,111,13,0,0,14
213,3741,7,5902,111,13,0,0,14
1607,3359,7,1063,111,13,0,0,16
1594,3603,7,4046,111,13,0,0,14
3603,3668,7,4939,111,4,0,0,45
3603,3668,7,4940,111,4,0,0,45
3603,3668,7,4945,111,4,0,0,45
3993,3683,7,5186,111,4,0,0,12
1612,4354,8,6371,111,13,0,0,31
3937,4384,8,6836,111,13,0,0,31
3937,4385,8,6842,111,13,0,0,31
1596,565,0,6683,111,4,0,0,45
1597,216,0,2435,111,13,0,0,31
1920,294,0,3308,111,13,0,0,31
1605,360,0,4043,111,13,1,0,14
1605,361,0,4045,111,13,0,0,31
1595,370,0,4145,111,13,0,0,16
1029,378,0,4227,111,4,0,0,12
1604,391,0,4416,111,4,0,0,16
1604,392,0,4429,111,13,0,0,16
1429,646,1,257,111,13,0,0,31
1924,1197,2,132,111,13,0,0,31
1921,1418,2,6308,111,13,0,0,31
3924,1443,2,6680,111,10,0,0,31
3924,1476,2,7053,111,10,0,0,31
3924,1488,2,7244,111,10,0,0,31
1601,1265,2,1057,111,4,0,0,12
1426,2017,4,6582,110,13,0,0,29
1426,2017,4,6583,110,13,0,0,29
3914,2170,5,1207,110,13,0,0,12
3914,2171,5,1237,110,13,0,0,12
3914,2172,5,1254,110,13,0,0,12
3634,2377,5,4240,110,4,0,0,12
3733,2459,5,5212,110,13,0,0,12
3734,3719,7,5687,110,13,0,0,31
3734,4342,8,6214,110,13,0,0,31
1430,1122,1,6627,110,13,0,0,31
3876,1857,4,3695,109,10,0,0,29
1493,2013,4,6456,109,13,0,0,31
250,2078,4,7186,109,13,0,0,31
250,2079,4,7188,109,13,0,0,31
3844,1612,4,580,109,10,0,0,14
1904,1653,4,1167,109,13,0,0,31
3758,1770,4,2728,109,13,0,0,31
3758,1770,4,2729,109,13,0,0,31
3758,1773,4,2773,109,13,0,0,31
1496,1815,4,3220,109,13,0,0,31
3949,1908,4,4524,109,13,0,0,31
1983,1928,4,4998,109,4,0,0,31
1906,1945,4,5331,109,13,0,0,31
1906,1945,4,5332,109,13,0,0,31
1497,2167,5,1152,109,13,0,0,31
1916,2436,5,4948,109,4,0,0,12
1888,2498,5,5606,109,13,0,0,31
1888,2500,5,5623,109,13,0,0,31
1888,2503,5,5649,109,13,0,0,31
1903,3213,6,6462,109,13,0,0,31
1903,3214,6,6473,109,13,0,0,31
1903,3214,6,6474,109,13,0,0,31
1981,3259,6,7070,109,13,0,0,31
1981,3259,6,7071,109,13,0,0,31
3967,2840,6,1860,109,4,0,0,31
663,2883,6,2302,109,13,0,0,31
878,2894,6,2403,109,13,0,0,31
1915,2982,6,3514,109,4,0,0,12
1915,3030,6,4078,109,4,0,0,12
3978,3104,6,5089,109,13,0,0,31
833,3113,6,5246,109,13,0,0,31
833,3115,6,5297,109,13,0,0,31
162,3129,6,5514,109,13,0,0,31
3357,3745,7,5937,109,13,0,0,31
3357,3747,7,5945,109,13,0,0,31
3357,3747,7,5947,109,13,1,0,14
3357,3747,7,5951,109,13,0,0,31
3357,3750,7,5970,109,13,1,0,14
1886,3400,7,1771,109,13,0,0,31
1421,3456,7,2441,109,4,0,0,47
1498,3506,7,3000,109,13,0,0,31
33,3538,7,3389,109,13,0,0,12
3967,3621,7,4247,109,13,0,0,31
390,3625,7,4314,109,13,0,0,16
1982,4152,8,3785,109,13,0,0,31
1500,4416,8,7239,109,10,0,0,29
1887,3927,8,678,109,13,0,0,31
1905,3934,8,796,109,10,0,0,29
3837,4230,8,4836,109,13,0,0,29
3837,4236,8,4919,109,13,0,0,29
1423,4253,8,5193,109,10,0,0,14
431,4258,8,5257,109,13,0,0,31
1885,356,0,3992,109,13,0,0,31
1885,357,0,3993,109,13,0,0,31
1885,357,0,3994,109,13,0,0,31
1885,357,0,3995,109,13,0,0,31
1885,357,0,3996,109,13,0,0,31
1885,357,0,3997,109,13,0,0,31
1907,503,0,5973,109,4,0,0,31
3812,507,0,6045,109,13,0,0,31
3812,508,0,6059,109,13,0,0,31
3812,508,0,6060,109,13,0,0,31
3812,509,0,6070,109,13,0,0,31
32,563,0,6664,109,13,0,0,31
3837,75,0,694,109,13,0,0,29
1499,100,0,962,109,4,0,0,12
1422,102,0,972,109,4,0,0,12
1499,105,0,996,109,13,0,0,12
3837,133,0,1324,109,13,0,0,29
3757,134,0,1341,109,4,0,0,45
3757,142,0,1424,109,4,0,0,45
3839,147,0,1481,109,4,0,0,45
1980,150,0,1505,109,13,0,0,31
3752,255,0,2786,109,13,0,0,31
3738,650,1,301,109,13,0,0,31
3839,1081,1,6019,109,13,0,0,31
1890,657,1,385,109,13,0,0,31
1890,658,1,386,109,13,0,0,31
1890,659,1,387,109,13,0,0,41
1889,688,1,756,109,13,0,0,31
3906,736,1,1495,109,13,0,0,31
3906,737,1,1535,109,13,0,0,31
3839,757,1,1816,109,13,0,0,31
1917,825,1,2845,109,4,0,0,45
1500,927,1,4122,109,10,0,0,29
3839,1008,1,5179,109,13,0,0,31
1500,1428,2,6431,109,10,0,0,29
1494,1440,2,6638,109,13,0,0,12
1494,1441,2,6643,109,13,0,0,12
1494,1441,2,6644,109,13,0,0,12
1494,1441,2,6645,109,13,0,0,12
1494,1441,2,6646,109,13,0,0,12
1494,1441,2,6647,109,13,0,0,12
1494,1441,2,6648,109,13,0,0,12
3839,1461,2,6911,109,13,0,0,31
3756,1468,2,6988,109,13,0,0,12
3756,1469,2,6999,109,13,0,0,12
3756,1469,2,7000,109,13,0,0,12
3967,1282,2,1316,109,13,0,0,31
1424,1292,2,1474,109,4,0,0,31
2013,1308,2,1619,109,13,0,0,31
2013,1308,2,1620,109,13,0,0,31
2013,1308,2,1622,109,13,0,0,31
2013,1308,2,1623,109,13,0,0,31
2013,1308,2,1625,109,13,0,0,31
2013,1308,2,1626,109,13,0,0,31
2013,1308,2,1627,109,13,0,0,31
2013,1308,2,1628,109,13,0,0,31
2013,1308,2,1629,109,13,0,0,31
1495,1345,2,2155,109,4,0,0,45
683,3082,6,4798,108,13,0,0,16
683,3084,6,4811,108,13,0,0,16
683,3490,7,2802,108,13,0,0,16
683,3490,7,2805,108,13,0,0,16
1788,3981,8,1490,108,13,0,0,12
1788,3983,8,1504,108,13,0,0,12
1788,3984,8,1506,108,13,0,0,12
1788,3984,8,1508,108,13,0,0,12
1788,3985,8,1519,108,13,0,0,12
1788,3986,8,1524,108,13,0,0,12
1788,3993,8,1598,108,13,0,0,12
1788,3995,8,1630,108,13,0,0,12
1788,3996,8,1637,108,13,0,0,12
1788,3997,8,1640,108,13,0,0,12
1788,4023,8,2173,108,13,0,0,12
1788,4024,8,2178,108,13,0,0,12
1788,4024,8,2185,108,13,0,0,12
1788,4025,8,2187,108,13,0,0,12
1788,4028,8,2261,108,13,0,0,12
1788,4031,8,2281,108,13,0,0,12
1788,4034,8,2346,108,13,0,0,12
3948,1340,2,2071,108,13,0,0,31
3707,1718,4,2040,107,10,0,0,14
434,1791,4,2940,107,13,0,0,16
633,3270,6,7247,107,10,0,0,29
3984,3826,7,6876,107,13,0,0,31
1430,3337,7,773,107,13,0,0,31
634,3523,7,3191,107,13,0,0,31
634,3523,7,3192,107,13,0,0,31
648,730,1,1403,107,13,0,0,31
648,733,1,1462,107,13,0,0,31
648,734,1,1471,107,13,0,0,31
648,735,1,1486,107,13,0,0,31
636,749,1,1682,107,13,0,0,31
635,965,1,4620,107,13,0,0,14
1844,1976,4,5993,106,13,0,0,31
3769,2694,6,345,106,13,0,0,31
3769,2695,6,348,106,13,0,0,31
1784,4327,8,6037,106,13,0,0,31
1918,4369,8,6557,106,13,0,0,31
1918,4370,8,6562,106,13,0,0,31
3799,4221,8,4744,106,13,0,0,31
3769,19,0,262,106,13,0,0,14
3769,20,0,265,106,13,0,0,14
3769,331,0,3739,106,13,0,0,14
1762,1526,3,4890,105,4,0,0,12
1762,1526,3,4891,105,4,0,0,12
3730,1546,3,5288,105,13,0,0,31
1778,2009,4,6408,105,13,0,0,14
205,1751,4,2482,105,4,0,0,12
3729,1823,4,3301,105,4,0,0,45
3729,1823,4,3301,105,4,0,0,45
1763,1833,4,3421,105,13,0,0,12
481,1952,4,5492,105,10,0,0,31
1764,2537,5,6061,105,13,0,0,14
1764,2538,5,6066,105,13,0,0,14
1776,2574,5,6485,105,13,0,0,12
204,2317,5,3434,105,10,0,0,47
900,2359,5,4077,105,10,0,0,31
1775,2418,5,4757,105,10,0,0,47
1970,2424,5,4794,105,4,0,0,12
1753,2424,5,4797,105,4,0,0,45
1753,2424,5,4797,105,4,0,0,45
1752,2430,5,4873,105,4,0,0,45
1752,2430,5,4874,105,4,0,0,45
1779,2445,5,5076,105,4,0,0,45
1972,2453,5,5167,105,4,0,0,16
